lead_id,created_date,first_name,last_name,email,company_domain,channel,campaign,became_deal
L005043,2025-12-07 13:15:00,Ivo,Krishnan,ivo.krishnan@marlowe.com,marlowe.com,Paid Social - Meta,lead-form-broad,false
L005044,2025-12-07 13:15:00,Tomas,Demir,tomas.demir@kestrel.com,kestrel.com,Paid Social - Meta,lead-form-broad,false
L005045,2025-12-22 09:30:00,Anaya,Farrell,anaya.farrell@quillon.com,quillon.com,Paid Social - Meta,lead-form-broad,false
L005046,2025-12-09 15:45:00,Darius,Castellanos,darius.castellanos@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L005047,2025-12-11 19:30:00,Anaya,Szabo,anaya.szabo@meridian.com,meridian.com,Paid Social - Meta,mofu-retarget,false
L005048,2025-12-30 19:15:00,Peter,Demir,peter.demir@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L005049,2025-12-08 07:15:00,Siobhan,Demir,siobhan.demir@brightpath.com,brightpath.com,Paid Social - Meta,lead-form-broad,false
L005050,2025-12-29 11:30:00,Malik,Moreau,malik.moreau@arclight.com,arclight.com,Paid Social - Meta,lead-form-broad,false
L005051,2025-12-12 15:15:00,Alicia,Szabo,alicia.szabo@copperline.com,copperline.com,Paid Social - Meta,lead-form-broad,false
L005052,2025-12-04 15:30:00,Beatriz,Okonkwo,beatriz.okonkwo@halcyon.com,halcyon.com,Paid Social - Meta,mofu-retarget,false
L005053,2025-12-13 11:45:00,Peter,Haddad,peter.haddad@meridian.com,meridian.com,Paid Social - Meta,mofu-retarget,false
L005054,2025-12-20 14:30:00,Margit,Aaltonen,margit.aaltonen@copperline.com,copperline.com,Paid Social - Meta,prospecting-lal,false
L005055,2025-12-07 07:45:00,Elodie,Farrell,elodie.farrell@anvil.com,anvil.com,Paid Social - Meta,lead-form-broad,false
L005056,2025-12-09 17:15:00,Darius,Zhang,darius.zhang@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L005057,2025-12-27 07:45:00,Alicia,Szabo,alicia.szabo@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005058,2025-12-07 10:30:00,Malik,Raghunathan,malik.raghunathan@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L005059,2025-12-28 14:15:00,Noor,Castellanos,noor.castellanos@quillon.com,quillon.com,Paid Social - Meta,prospecting-lal,false
L005060,2025-12-07 12:00:00,Rafael,Petrov,rafael.petrov@oakhurst.com,oakhurst.com,Paid Social - Meta,mofu-retarget,false
L005061,2025-12-04 13:30:00,Yusuf,Demir,yusuf.demir@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,true
L005062,2025-12-01 07:15:00,Ingrid,Iyer,ingrid.iyer@ferrous.com,ferrous.com,Paid Social - Meta,prospecting-lal,false
L005063,2025-12-04 20:45:00,Siobhan,Raghunathan,siobhan.raghunathan@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L005064,2025-12-28 08:00:00,Darius,Castellanos,darius.castellanos@copperline.com,copperline.com,Paid Social - Meta,lead-form-broad,false
L005065,2025-12-24 12:45:00,Elodie,Mulvaney,elodie.mulvaney@ember.com,ember.com,Paid Social - Meta,mofu-retarget,false
L005066,2025-12-22 10:15:00,Marcus,Mulvaney,marcus.mulvaney@pinnacle.com,pinnacle.com,Paid Social - Meta,mofu-retarget,false
L005067,2025-12-02 16:15:00,Yusuf,Moreau,yusuf.moreau@tessellate.com,tessellate.com,Paid Social - Meta,lead-form-broad,false
L005068,2025-12-31 10:45:00,Noor,Haddad,noor.haddad@foxglove.com,foxglove.com,Paid Social - Meta,lead-form-broad,false
L005069,2025-12-01 18:45:00,Cormac,Szabo,cormac.szabo@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005070,2025-12-28 07:00:00,Noor,Pires,noor.pires@ironwood.com,ironwood.com,Paid Social - Meta,mofu-retarget,false
L005071,2025-12-08 12:15:00,Marcus,Castellanos,marcus.castellanos@ember.com,ember.com,Paid Social - Meta,mofu-retarget,false
L005072,2025-12-03 15:15:00,Peter,Whitfield,peter.whitfield@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L005073,2025-12-05 19:00:00,Anaya,Aaltonen,anaya.aaltonen@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005074,2025-12-21 14:00:00,Estelle,Watanabe,estelle.watanabe@oakhurst.com,oakhurst.com,Paid Social - Meta,lead-form-broad,false
L005075,2025-12-14 19:00:00,Renata,Ferreira,renata.ferreira@redwood.com,redwood.com,Paid Social - Meta,lead-form-broad,false
L005076,2025-12-07 09:30:00,Rafael,Okonkwo,rafael.okonkwo@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005077,2025-12-30 16:45:00,Rafael,Lindqvist,rafael.lindqvist@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L005078,2025-12-26 20:15:00,Kenji,Demir,kenji.demir@dovetail.com,dovetail.com,Paid Social - Meta,lead-form-broad,false
L005079,2025-12-01 17:15:00,Adeola,Watanabe,adeola.watanabe@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L005080,2025-12-23 16:30:00,Callum,Szabo,callum.szabo@anvil.com,anvil.com,Paid Social - Meta,mofu-retarget,false
L005081,2025-12-19 18:45:00,Alicia,Lindqvist,alicia.lindqvist@oakhurst.com,oakhurst.com,Paid Social - Meta,prospecting-lal,false
L005082,2025-12-10 13:15:00,Tomas,Farrell,tomas.farrell@lumen.com,lumen.com,Paid Social - Meta,mofu-retarget,false
L005083,2025-12-12 09:30:00,Estelle,Castellanos,estelle.castellanos@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L005084,2025-12-04 12:45:00,Ivo,Novak,ivo.novak@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005085,2025-12-15 19:00:00,Noor,Horvat,noor.horvat@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005086,2025-12-20 14:00:00,Siobhan,Szabo,siobhan.szabo@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L005087,2025-12-07 11:15:00,Peter,Lindqvist,peter.lindqvist@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L005088,2025-12-11 19:00:00,Kenji,Okonkwo,kenji.okonkwo@copperline.com,copperline.com,Paid Social - Meta,lead-form-broad,false
L005089,2025-12-09 17:30:00,Renata,Bergstrom,renata.bergstrom@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L005090,2025-12-03 19:00:00,Priya,Grant,priya.grant@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005091,2025-12-02 14:45:00,Noor,Haddad,noor.haddad@oakhurst.com,oakhurst.com,Paid Social - Meta,mofu-retarget,false
L005092,2025-12-12 08:45:00,Arun,Bergstrom,arun.bergstrom@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L005093,2025-12-30 15:15:00,Rafael,Demir,rafael.demir@kestrel.com,kestrel.com,Paid Social - Meta,lead-form-broad,false
L005094,2025-12-28 07:15:00,Darius,Szabo,darius.szabo@thornbury.com,thornbury.com,Paid Social - Meta,prospecting-lal,false
L005095,2025-12-08 14:30:00,Darius,Novak,darius.novak@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L005096,2025-12-02 15:00:00,Siobhan,Okonkwo,siobhan.okonkwo@anvil.com,anvil.com,Paid Social - Meta,lead-form-broad,false
L005097,2025-12-19 16:30:00,Kenji,Kavanagh,kenji.kavanagh@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L005098,2025-12-27 19:00:00,Malik,Grant,malik.grant@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L005099,2025-12-18 13:30:00,Marcus,Krishnan,marcus.krishnan@oakhurst.com,oakhurst.com,Paid Social - Meta,prospecting-lal,false
L005100,2025-12-03 16:00:00,Siobhan,Iyer,siobhan.iyer@solvent.com,solvent.com,Paid Social - Meta,prospecting-lal,false
L005101,2025-12-05 20:15:00,Grace,Doyle,grace.doyle@ridgeline.com,ridgeline.com,Paid Social - Meta,prospecting-lal,false
L005102,2025-12-01 10:30:00,Mei,Almeida,mei.almeida@copperline.com,copperline.com,Paid Social - Meta,lead-form-broad,false
L005103,2025-12-24 14:30:00,Cormac,Bergstrom,cormac.bergstrom@quillon.com,quillon.com,Paid Social - Meta,mofu-retarget,false
L005104,2025-12-10 08:15:00,Arun,Pires,arun.pires@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L005105,2025-12-27 19:30:00,Hollis,Haddad,hollis.haddad@copperline.com,copperline.com,Paid Social - Meta,mofu-retarget,false
L005106,2025-12-05 13:30:00,Yusuf,Horvat,yusuf.horvat@copperline.com,copperline.com,Paid Social - Meta,mofu-retarget,false
L005107,2025-12-07 12:30:00,Estelle,Zhang,estelle.zhang@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005108,2025-12-19 10:15:00,Malik,Aaltonen,malik.aaltonen@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L005109,2025-12-18 10:45:00,Rafael,Novak,rafael.novak@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L005110,2025-12-23 11:00:00,Beatriz,Mulvaney,beatriz.mulvaney@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005111,2025-12-10 07:45:00,Omar,Lindqvist,omar.lindqvist@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L005112,2025-12-31 07:30:00,Tomas,Doyle,tomas.doyle@lumen.com,lumen.com,Paid Social - Meta,prospecting-lal,false
L005113,2025-12-12 14:00:00,Malik,Szabo,malik.szabo@ember.com,ember.com,Paid Social - Meta,prospecting-lal,false
L005114,2025-12-03 15:45:00,Estelle,Bergstrom,estelle.bergstrom@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L005115,2025-12-01 15:15:00,Grace,Aaltonen,grace.aaltonen@oakhurst.com,oakhurst.com,Paid Social - Meta,lead-form-broad,false
L005116,2025-12-24 14:15:00,Grace,Novak,grace.novak@cascade.com,cascade.com,Paid Social - Meta,lead-form-broad,false
L005117,2025-12-28 08:15:00,Malik,Krishnan,malik.krishnan@cascade.com,cascade.com,Paid Social - Meta,lead-form-broad,false
L005118,2025-12-15 13:30:00,Hollis,Ferreira,hollis.ferreira@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L005119,2025-12-05 12:15:00,Yusuf,Watanabe,yusuf.watanabe@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L005120,2025-12-19 16:00:00,Malik,Bahri,malik.bahri@ember.com,ember.com,Paid Social - Meta,prospecting-lal,false
L005121,2025-12-25 08:00:00,Mei,Doyle,mei.doyle@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L005122,2025-12-24 17:45:00,Alicia,Whitfield,alicia.whitfield@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L005123,2025-12-20 11:15:00,Marcus,Horvat,marcus.horvat@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L005124,2025-12-26 15:00:00,Ingrid,Grant,ingrid.grant@meridian.com,meridian.com,Paid Social - Meta,lead-form-broad,false
L005125,2025-12-19 18:45:00,Anaya,Grant,anaya.grant@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L005126,2025-12-08 09:30:00,Hollis,Iyer,hollis.iyer@quarry.com,quarry.com,Paid Social - Meta,prospecting-lal,false
L005127,2025-12-11 17:45:00,Renata,Doyle,renata.doyle@marlowe.com,marlowe.com,Paid Social - Meta,lead-form-broad,false
L005128,2025-12-17 12:45:00,Omar,Raghunathan,omar.raghunathan@foxglove.com,foxglove.com,Paid Social - Meta,prospecting-lal,false
L005129,2025-12-07 09:00:00,Darius,Doyle,darius.doyle@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L005130,2025-12-05 17:45:00,Rafael,Haddad,rafael.haddad@foxglove.com,foxglove.com,Paid Social - Meta,lead-form-broad,false
L005131,2025-12-18 08:15:00,Estelle,Raghunathan,estelle.raghunathan@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L005132,2025-12-18 12:45:00,Ingrid,Ferreira,ingrid.ferreira@thornbury.com,thornbury.com,Paid Social - Meta,lead-form-broad,false
L005133,2025-12-21 08:00:00,Siobhan,Haddad,siobhan.haddad@arclight.com,arclight.com,Paid Social - Meta,lead-form-broad,false
L005134,2025-12-25 13:45:00,Ivo,Grant,ivo.grant@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L005135,2025-12-14 13:45:00,Hollis,Ferreira,hollis.ferreira@halcyon.com,halcyon.com,Paid Social - Meta,lead-form-broad,false
L005136,2025-12-29 11:00:00,Margit,Grant,margit.grant@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L005137,2025-12-23 08:45:00,Anaya,Grant,anaya.grant@ridgeline.com,ridgeline.com,Paid Social - Meta,mofu-retarget,false
L005138,2025-12-09 17:15:00,Yusuf,Petrov,yusuf.petrov@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L005139,2025-12-30 11:30:00,Alicia,Petrov,alicia.petrov@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L005140,2025-12-28 10:15:00,Renata,Moreau,renata.moreau@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L005141,2025-12-11 11:45:00,Tomas,Pires,tomas.pires@solvent.com,solvent.com,Paid Search - Non-Brand,competitor-terms,false
L005142,2025-12-03 10:00:00,Noor,Horvat,noor.horvat@marlowe.com,marlowe.com,Paid Search - Non-Brand,competitor-terms,true
L005143,2025-12-03 12:15:00,Darius,Farrell,darius.farrell@quillon.com,quillon.com,Paid Search - Non-Brand,solution-terms,false
L005144,2025-12-11 20:45:00,Kenji,Grant,kenji.grant@tessellate.com,tessellate.com,Paid Search - Non-Brand,category-terms,false
L005145,2025-12-07 14:30:00,Renata,Farrell,renata.farrell@halcyon.com,halcyon.com,Paid Search - Non-Brand,solution-terms,false
L005146,2025-12-16 18:45:00,Ivo,Castellanos,ivo.castellanos@juniper.com,juniper.com,Paid Search - Non-Brand,solution-terms,false
L005147,2025-12-04 16:00:00,Jonas,Farrell,jonas.farrell@lumen.com,lumen.com,Paid Search - Non-Brand,category-terms,false
L005148,2025-12-05 19:30:00,Omar,Watanabe,omar.watanabe@ironwood.com,ironwood.com,Paid Search - Non-Brand,competitor-terms,false
L005149,2025-12-21 11:45:00,Arun,Krishnan,arun.krishnan@oakhurst.com,oakhurst.com,Paid Search - Non-Brand,competitor-terms,false
L005150,2025-12-23 14:30:00,Grace,Farrell,grace.farrell@cascade.com,cascade.com,Paid Search - Non-Brand,competitor-terms,false
L005151,2025-12-13 10:30:00,Anaya,Watanabe,anaya.watanabe@granitepeak.com,granitepeak.com,Paid Search - Non-Brand,solution-terms,false
L005152,2025-12-06 16:45:00,Callum,Castellanos,callum.castellanos@arclight.com,arclight.com,Paid Search - Non-Brand,category-terms,false
L005153,2025-12-23 15:15:00,Peter,Aaltonen,peter.aaltonen@redwood.com,redwood.com,Paid Search - Non-Brand,category-terms,false
L005154,2025-12-05 12:00:00,Darius,Byrne,darius.byrne@tessellate.com,tessellate.com,Paid Search - Non-Brand,solution-terms,false
L005155,2025-12-30 14:15:00,Kenji,Zhang,kenji.zhang@ember.com,ember.com,Paid Search - Non-Brand,solution-terms,false
L005156,2025-12-10 19:00:00,Noor,Farrell,noor.farrell@cascade.com,cascade.com,Paid Search - Non-Brand,competitor-terms,false
L005157,2025-12-26 19:30:00,Arun,Novak,arun.novak@thornbury.com,thornbury.com,Paid Search - Non-Brand,solution-terms,false
L005158,2025-12-25 16:45:00,Alicia,Szabo,alicia.szabo@tessellate.com,tessellate.com,Paid Search - Non-Brand,competitor-terms,false
L005159,2025-12-09 20:45:00,Beatriz,Almeida,beatriz.almeida@marlowe.com,marlowe.com,Paid Search - Non-Brand,category-terms,false
L005160,2025-12-17 19:15:00,Alicia,Zhang,alicia.zhang@nimbus.com,nimbus.com,Paid Search - Non-Brand,category-terms,false
L005161,2025-12-13 19:45:00,Marcus,Watanabe,marcus.watanabe@quillon.com,quillon.com,Paid Search - Non-Brand,competitor-terms,false
L005162,2025-12-10 17:00:00,Elodie,Watanabe,elodie.watanabe@marlowe.com,marlowe.com,Paid Search - Non-Brand,solution-terms,false
L005163,2025-12-21 07:00:00,Anaya,Aaltonen,anaya.aaltonen@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,solution-terms,false
L005164,2025-12-17 12:00:00,Jonas,Moreau,jonas.moreau@kestrel.com,kestrel.com,Paid Search - Non-Brand,solution-terms,false
L005165,2025-12-31 14:00:00,Alicia,Szabo,alicia.szabo@pinnacle.com,pinnacle.com,Paid Search - Non-Brand,category-terms,false
L005166,2025-12-13 20:15:00,Adeola,Kavanagh,adeola.kavanagh@quillon.com,quillon.com,Paid Search - Non-Brand,solution-terms,true
L005167,2025-12-18 20:30:00,Arun,Iyer,arun.iyer@ironwood.com,ironwood.com,Paid Search - Non-Brand,solution-terms,false
L005168,2025-12-27 12:30:00,Beatriz,Bahri,beatriz.bahri@solvent.com,solvent.com,Paid Search - Non-Brand,solution-terms,true
L005169,2025-12-17 14:00:00,Renata,Vieira,renata.vieira@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,category-terms,false
L005170,2025-12-01 08:00:00,Arun,Bahri,arun.bahri@solvent.com,solvent.com,Paid Search - Non-Brand,solution-terms,false
L005171,2025-12-22 15:45:00,Darius,Nwosu,darius.nwosu@thornbury.com,thornbury.com,Paid Search - Non-Brand,category-terms,false
L005172,2025-12-28 18:00:00,Tomas,Novak,tomas.novak@cascade.com,cascade.com,Paid Search - Non-Brand,competitor-terms,false
L005173,2025-12-09 17:30:00,Callum,Bahri,callum.bahri@oakhurst.com,oakhurst.com,Paid Search - Non-Brand,competitor-terms,false
L005174,2025-12-06 08:45:00,Marcus,Ferreira,marcus.ferreira@meridian.com,meridian.com,Paid Search - Non-Brand,category-terms,false
L005175,2025-12-01 11:00:00,Anaya,Farrell,anaya.farrell@granitepeak.com,granitepeak.com,Paid Search - Non-Brand,solution-terms,false
L005176,2025-12-06 20:00:00,Peter,Novak,peter.novak@arclight.com,arclight.com,Paid Search - Non-Brand,category-terms,false
L005177,2025-12-10 08:15:00,Tomas,Demir,tomas.demir@harborview.com,harborview.com,Paid Search - Non-Brand,solution-terms,false
L005178,2025-12-07 17:30:00,Alicia,Novak,alicia.novak@tessellate.com,tessellate.com,Paid Search - Non-Brand,solution-terms,false
L005179,2025-12-09 08:15:00,Tomas,Petrov,tomas.petrov@granitepeak.com,granitepeak.com,Paid Search - Non-Brand,competitor-terms,false
L005180,2025-12-04 14:30:00,Ingrid,Raghunathan,ingrid.raghunathan@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,category-terms,false
L005181,2025-12-30 19:15:00,Ivo,Iyer,ivo.iyer@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L005182,2025-12-02 14:45:00,Priya,Zhang,priya.zhang@quarry.com,quarry.com,Paid Search - Non-Brand,category-terms,false
L005183,2025-12-30 15:45:00,Kenji,Krishnan,kenji.krishnan@quarry.com,quarry.com,Paid Search - Non-Brand,competitor-terms,false
L005184,2025-12-02 13:45:00,Noor,Nwosu,noor.nwosu@ember.com,ember.com,Paid Search - Non-Brand,competitor-terms,false
L005185,2025-12-24 09:00:00,Ingrid,Almeida,ingrid.almeida@tessellate.com,tessellate.com,Paid Search - Non-Brand,solution-terms,false
L005186,2025-12-28 09:15:00,Renata,Nwosu,renata.nwosu@pinnacle.com,pinnacle.com,Paid Search - Non-Brand,solution-terms,false
L005187,2025-12-15 17:45:00,Jonas,Bahri,jonas.bahri@lumen.com,lumen.com,Paid Search - Non-Brand,competitor-terms,false
L005188,2025-12-30 18:30:00,Renata,Petrov,renata.petrov@ironwood.com,ironwood.com,Paid Search - Non-Brand,competitor-terms,false
L005189,2025-12-13 17:30:00,Anaya,Grant,anaya.grant@meridian.com,meridian.com,Paid Search - Non-Brand,solution-terms,false
L005190,2025-12-11 10:45:00,Siobhan,Bergstrom,siobhan.bergstrom@marlowe.com,marlowe.com,Paid Search - Non-Brand,solution-terms,true
L005191,2025-12-26 18:30:00,Siobhan,Haddad,siobhan.haddad@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,solution-terms,false
L005192,2025-12-27 19:45:00,Anaya,Okonkwo,anaya.okonkwo@harborview.com,harborview.com,Paid Search - Non-Brand,competitor-terms,true
L005193,2025-12-10 10:00:00,Arun,Grant,arun.grant@brightpath.com,brightpath.com,Paid Search - Non-Brand,solution-terms,false
L005194,2025-12-09 19:45:00,Darius,Haddad,darius.haddad@foxglove.com,foxglove.com,Paid Search - Non-Brand,category-terms,false
L005195,2025-12-14 10:15:00,Malik,Byrne,malik.byrne@cascade.com,cascade.com,Paid Search - Non-Brand,solution-terms,false
L005196,2025-12-21 17:00:00,Margit,Moreau,margit.moreau@redwood.com,redwood.com,Paid Search - Non-Brand,solution-terms,false
L005197,2025-12-21 15:15:00,Jonas,Moreau,jonas.moreau@nimbus.com,nimbus.com,Paid Search - Non-Brand,category-terms,false
L005198,2025-12-31 16:45:00,Anaya,Haddad,anaya.haddad@meridian.com,meridian.com,Paid Search - Non-Brand,competitor-terms,false
L005199,2025-12-13 07:15:00,Lena,Lindqvist,lena.lindqvist@lumen.com,lumen.com,Paid Search - Non-Brand,competitor-terms,false
L005200,2025-12-05 11:30:00,Ingrid,Krishnan,ingrid.krishnan@lumen.com,lumen.com,Paid Search - Non-Brand,category-terms,false
L005201,2025-12-30 10:15:00,Malik,Farrell,malik.farrell@foxglove.com,foxglove.com,Paid Search - Non-Brand,solution-terms,false
L005202,2025-12-12 14:00:00,Estelle,Demir,estelle.demir@redwood.com,redwood.com,Paid Search - Non-Brand,solution-terms,false
L005203,2025-12-02 07:45:00,Darius,Pires,darius.pires@foxglove.com,foxglove.com,Paid Search - Non-Brand,solution-terms,false
L005204,2025-12-23 07:30:00,Ingrid,Bergstrom,ingrid.bergstrom@ember.com,ember.com,Paid Search - Non-Brand,category-terms,false
L005205,2025-12-22 19:30:00,Ivo,Almeida,ivo.almeida@arclight.com,arclight.com,Paid Search - Non-Brand,solution-terms,false
L005206,2025-12-18 18:00:00,Jonas,Demir,jonas.demir@halcyon.com,halcyon.com,Paid Search - Non-Brand,competitor-terms,false
